collection_title,collection_description,accessRights,data_owner,description,title,titleAbr,language,issued,modified,publisher,publisherAbr,landingPage,downloadURL,contactPoint,identifier,data_type,study_type,study_subtype,topic,keyword,division,citation_requirements,gYearMonth,gYear,accrualPeriodicity,LocationType,idRegion,idCountry,idCountryAbr,idSubregion,datadescription:dictionary,sampledesign,representativeness,sampling_procedure,weighting,txtpanel,txtRound,txtCoverage,intHogs,intPers,intHogsexp,intPersexp,lnkQuest,lnkManual,lnkOther,lnkAll,lnkMerged,lnkOriginal,InkHarmonized
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,Portugues,2010,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CSC,Brasil,BRA,NA,NA,NA,NA,NA,NA,NA,m5,6 regiones metropolitanas,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2010/m5,NA,\\Sdssrv03\surveys/survey/BRA/2010/m5/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,Portugues,2010,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CSC,Brasil,BRA,NA,NA,NA,NA,NA,NA,NA,m6,6 regiones metropolitanas,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2010/m6,NA,\\Sdssrv03\surveys/survey/BRA/2010/m6/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,Portugues,2010,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CSC,Brasil,BRA,NA,NA,NA,NA,NA,NA,NA,m7,6 regiones metropolitanas,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2010/m7,NA,\\Sdssrv03\surveys/survey/BRA/2010/m7/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,Portugues,2010,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CSC,Brasil,BRA,NA,NA,NA,NA,NA,NA,NA,m8,6 regiones metropolitanas,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2010/m8,NA,\\Sdssrv03\surveys/survey/BRA/2010/m8/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,Portugues,2010,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CSC,Brasil,BRA,NA,NA,NA,NA,NA,NA,NA,m9,6 regiones metropolitanas,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2010/m9,NA,\\Sdssrv03\surveys/survey/BRA/2010/m9/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Nueva Encuesta Nacional de Empleo,NENE,Spanish,2010,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Anual,National,CSC,Chile,CHL,NA,NA,NA,NA,NA,NA,NA,a,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Not Available,NA,NA,Encuesta Social Longitudinal de Fedesarrollo,ESL_Fedesarrollo,Spanish,2010,NA,INVAMER S.A. y FEDESARROLLO,NA,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Anual,National,CAN,Colombia,COL,NA,NA,NA,NA,NA,NA,NA,m11_m12,Trece áreas metropolitanas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Longitudinal Colombiana de la Univeridad de los Andes (ELCA),ELCA,Spanish,2010,NA,Universidad de los Andes,NA,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CAN,Colombia,COL,NA,NA,NA,NA,NA,NA,NA,m2_m7,Urbana y Rural (no Nacional),NA,NA,NA,NA,NA,\\Sdssrv03\surveys\survey\COL\ELCA\2010\m2_m7\docs,NA,\\Sdssrv03\surveys/survey/COL/ELCA/2010/m2_m7,na,\\Sdssrv03\surveys/survey/COL/ELCA/2010/m2_m7/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Calidad de Vida,ENCV,Spanish,2010,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CAN,Colombia,COL,NA,NA,NA,NA,NA,NA,NA,m8,Nacional,14801,53453,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Gran Encuesta Integrada de Hogares,GEIH,Spanish,2010,NA,Departamento Administativo Nacional de Estadistica,DANE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CAN,Colombia,COL,NA,NA,NA,NA,NA,NA,NA,t3,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys\survey\COL\GEIH\2010\t3,NA,\\Sdssrv03\surveys/survey/COL/GEIH/2010/t3/data_orig,\\Sdssrv03\surveys/harmonized/COL/GEIH/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,Spanish,2010,NA,Dirección General de Estadística y Censos,DGEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CID,Costa Rica,CRI,NA,NA,NA,NA,NA,NA,NA,m7,Nacional,11603,41184,NA,NA,NA,NA,NA,\\Sdssrv03\surveys\survey\CRI\ENAHO\2010\m7,NA,\\Sdssrv03\surveys/survey/CRI/ENAHO/2010/m7/data_orig,\\Sdssrv03\surveys/harmonized/CRI/ENAHO/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Censo,Census,Spanish,2010,NA,NA,NA,NA,NA,NA,NA,Microdata,Census,Cross-sectional,Census,NA,SCL,NA,NA,2010,NA,National,CAN,Ecuador,ECU,NA,NA,NA,NA,NA,NA,NA,a,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,"Encuesta Periódica de Empleo, Desempleo y Subempleo",ENEMDU,Spanish,2010,NA,Instituto Nacional de Estadisticas y Censos,INEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CAN,Ecuador,ECU,NA,NA,NA,NA,NA,NA,NA,m12,Nacional,20677,82774,NA,NA,NA,NA,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2010\m12,NA,\\Sdssrv03\surveys/survey/ECU/ENEMDU/2010/m12/data_orig,\\Sdssrv03\surveys/harmonized/ECU/ENEMDU/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,"Encuesta Periódica de Empleo, Desempleo y Subempleo",ENEMDU,Spanish,2010,NA,Instituto Nacional de Estadisticas y Censos,INEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CAN,Ecuador,ECU,NA,NA,NA,NA,NA,NA,NA,m3,Urbana,6412,24958,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,"Encuesta Periódica de Empleo, Desempleo y Subempleo",ENEMDU,Spanish,2010,NA,Instituto Nacional de Estadisticas y Censos,INEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CAN,Ecuador,ECU,NA,NA,NA,NA,NA,NA,NA,m6,Urbana,19962,79232,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,"Encuesta Periódica de Empleo, Desempleo y Subempleo",ENEMDU,Spanish,2010,NA,Instituto Nacional de Estadisticas y Censos,INEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CAN,Ecuador,ECU,NA,NA,NA,NA,NA,NA,NA,m9,Urbana,6623,25584,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta de Hogares de Propósitos Múltiples,EHPM,Spanish,2010,NA,Dirección General de Estadística y Censos,DGEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CID,El Salvador,SLV,NA,NA,NA,NA,NA,NA,NA,a,Nacional,21166,85159,NA,NA,NA,\\Sdssrv03\surveys\survey\SLV\EHPM\2010\a\docs,NA,\\Sdssrv03\surveys/survey/SLV/2010/a,\\Sdssrv03\surveys/survey/SLV/2010/a/data_merge,\\Sdssrv03\surveys/survey/SLV/EHPM/2010/a/data_orig,\\Sdssrv03\surveys/harmonized/SLV/EHPM/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Empleo e Ingresos,ENEI,Spanish,2010,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CID,Guatemala,GTM,NA,NA,NA,NA,NA,NA,NA,m10,Nacional,3761,17919,NA,NA,NA,\\Sdssrv03\surveys\survey\GTM\ENEI\2010\m10\docs,NA,\\Sdssrv03\surveys\survey\GTM\ENEI\2010\m10,\\Sdssrv03\surveys\survey\GTM\ENEI\2010\m10\data_merge,\\Sdssrv03\surveys/survey/GTM/ENEI/2010/m10/data_orig,\\Sdssrv03\surveys\harmonized\GTM\ENEI\data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Permanente de Hogares de Propósitos Múltiples,EPHPM,Spanish,2010,NA,Dirección General de Estadistica y Censos,DGEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CID,Honduras,HND,NA,NA,NA,NA,NA,NA,NA,m5,Nacional,17603,45494,NA,NA,NA,\\Sdssrv03\surveys\survey\HND\EPHPM\2010\m5\docs,NA,\\Sdssrv03\surveys\survey\HND\EPHPM\2010\m5,\\Sdssrv03\surveys\survey\HND\EPHPM\2010\m5\data_merge,\\Sdssrv03\surveys/survey/HND/EPHPM/2010/m5/data_orig,\\Sdssrv03\surveys/harmonized/HND/EPHPM/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Not Available,NA,NA,Encuesta Permanente de Hogares de Propósitos Múltiples,EPHPM,Spanish,2010,NA,Dirección General de Estadistica y Censos,DGEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CID,Honduras,HND,NA,NA,NA,NA,NA,NA,NA,m9,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Labour Force Survey,LFS,English,2010,NA,Statistical Institute and Planning Institute of Jamaica,"STATIN,PIOJ",NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CCB,Jamaica,JAM,NA,NA,NA,NA,NA,NA,NA,m1,Nacional,6365,19467,855396.5,2698808,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/JAM/LFS/2010/m1/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Labour Force Survey,LFS,English,2010,NA,Statistical Institute and Planning Institute of Jamaica,"STATIN,PIOJ",NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CCB,Jamaica,JAM,NA,NA,NA,NA,NA,NA,NA,m10,Nacional,6282,19245,840397.69,2704058,NA,\\Sdssrv03\surveys\survey\JAM\LFS\2010\m10\docs,NA,NA,NA,\\Sdssrv03\surveys/survey/JAM/LFS/2010/m10/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Labour Force Survey,LFS,English,2010,NA,Statistical Institute and Planning Institute of Jamaica,"STATIN,PIOJ",NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CCB,Jamaica,JAM,NA,NA,NA,NA,NA,NA,NA,m4,Nacional,6311,19191,863067.35,2700114,NA,NA,NA,\\Sdssrv03\surveys\survey\JAM\LFS\2010\m4,NA,\\Sdssrv03\surveys/survey/JAM/LFS/2010/m4/data_orig,\\Sdssrv03\surveys/harmonized/JAM/LFS/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Survey of Living Conditions,SLC,English,2010,NA,Statistical Institute and Planning Institute of Jamaica,"STATIN,PIOJ",NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CCB,Jamaica,JAM,NA,NA,NA,NA,NA,NA,NA,m5,Nacional,1682,5729,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Labour Force Survey,LFS,English,2010,NA,Statistical Institute and Planning Institute of Jamaica,"STATIN,PIOJ",NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CCB,Jamaica,JAM,NA,NA,NA,NA,NA,NA,NA,m7,Nacional,6229,19023,853367.25,2702317,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/JAM/LFS/2010/m7/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Micronegocios,ENAMIN,Spanish,2010,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,m10-2010_m1-2011,Nacional,NA,NA,NA,NA,NA,\\Sdssrv03\surveys\survey\MEX\ENAMIN\2010\m10-2010_m1-2011\docs,NA,\\Sdssrv03\surveys/survey/MEX/2010/m10-2010_m1-2011,NA,\\Sdssrv03\surveys/survey/MEX/2010/m10-2010_m1-2011/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional sobre Ingresos y Gastos de los Hogares,ENIGH,Spanish,2010,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,m8_m11,Nacional,NA,NA,NA,NA,NA,\\Sdssrv03\surveys\survey\MEX\ENIGH\2010\m8_m11\docs,NA,\\Sdssrv03\surveys\survey\MEX\ENIGH\2010\m8_m11,\\Sdssrv03\surveys\survey\MEX\2010\m8_m11\data_orig,\\Sdssrv03\surveys/survey/MEX/ENIGH/2010/m8_m11/data_orig,\\Sdssrv03\surveys/harmonized/MEX/ENIGH/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Nacional sobre Ingresos y Gastos de los Hogares (Nueva construcción),ENIGH_NC,Spanish,2010,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,m8_m11,Nacional,NA,NA,NA,NA,NA,\\Sdssrv03\surveys\survey\MEX\ENIGH_NC\2010\m8_m11\docs,NA,\\Sdssrv03\surveys\survey\MEX\ENIGH_NC\2010\m8_m11,\\Sdssrv03\surveys\survey\MEX\2010\m8_m11\data_orig,\\Sdssrv03\surveys/survey/MEX/ENIGH_NC/2010/m8_m11/data_orig,\\Sdssrv03\surveys/harmonized/MEX/ENIGH_NC/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Ocupación y Empleo,ENOE,Spanish,2010,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t1,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/MEX/2010/t1,NA,\\Sdssrv03\surveys/survey/MEX/2010/t1/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Ocupación y Empleo,ENOE,Spanish,2010,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t2,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/MEX/2010/t2,NA,\\Sdssrv03\surveys/survey/MEX/2010/t2/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Ocupación y Empleo,ENOE,Spanish,2010,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t3,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/MEX/2010/t3,NA,\\Sdssrv03\surveys/survey/MEX/2010/t3/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Ocupación y Empleo,ENOE,Spanish,2010,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t4,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/MEX/2010/t4,NA,\\Sdssrv03\surveys/survey/MEX/2010/t4/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Continua de Hogares,ECH,Spanish,2010,NA,Instituto Nacional de Estadísticas y Censos,INEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CID,Nicaragua,NIC,NA,NA,NA,NA,NA,NA,NA,m7_m9,Nacional,6653,31402,NA,NA,NA,\\Sdssrv03\surveys\survey\NIC\ECH\2010\m7_m9\docs,NA,\\Sdssrv03\surveys\survey\NIC\ECH\2010\m7_m9,NA,\\Sdssrv03\surveys/survey/NIC/ECH/2010/m7_m9/data_orig,\\Sdssrv03\surveys\harmonized\NIC\ECH\data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Censo,Census,Spanish,2010,NA,NA,NA,NA,NA,NA,NA,Microdata,Census,Cross-sectional,Census,NA,SCL,NA,NA,2010,NA,National,CID,Panamá,PAN,NA,NA,NA,NA,NA,NA,NA,a,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta de Propósitos Múltiples,EH,Spanish,2010,NA,Dirección de Estadística y Censos,DEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CID,Panamá,PAN,NA,NA,NA,NA,NA,NA,NA,m3,Nacional,13226,48312,NA,NA,NA,NA,NA,\\Sdssrv03\surveys\survey\PAN\EH\2010\m3,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta de Hogares,EH,Spanish,2010,NA,Dirección de Estadística y Censos,DEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CID,Panamá,PAN,NA,NA,NA,NA,NA,NA,NA,m8,Nacional,NA,NA,NA,NA,NA,na,NA,\\Sdssrv03\surveys\survey\PAN\EH\2010\m8,\\Sdssrv03\surveys/survey/PAN/2010/m8/data_merge,\\Sdssrv03\surveys/survey/PAN/2010/m8/data_orig,\\Sdssrv03\surveys\harmonized\PAN\EH\data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta de Mercado Laboral,EML,Spanish,2010,NA,Dirección de Estadística y Censos,DEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Mensual,National,CID,Panamá,PAN,NA,NA,NA,NA,NA,NA,NA,m8,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys\survey\PAN\EML\2010\m8,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta para profundizar el conocimiento de la demanda de capacitación laboral asociadas con el aumento de la productividad en los sectores económicos,ECLP,Spanish,2010,NA,NA,NA,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CID,Panamá,PAN,NA,NA,NA,NA,NA,NA,NA,s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Permanente de Hogares,EPH,Spanish,2010,NA,Dirección General de Estadística Y Censos,DGEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CSC,Paraguay,PRY,NA,NA,NA,NA,NA,NA,NA,m10_m12,Nacional,5003,20475,1575975,6381940,NA,NA,NA,\\Sdssrv03\surveys/survey/PRY/EPH/2010/m10_m12,NA,\\Sdssrv03\surveys/survey/PRY/EPH/2010/m10_m12/data_orig,\\Sdssrv03\surveys/harmonized/PRY/EPH/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Encuesta Continua de Empleo,ECE,Spanish,2010,NA,"Dirección General de Estadistíca, Encuestas y Censos",DGEEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Trimestral,National,CSC,Paraguay,PRY,NA,NA,NA,NA,NA,NA,NA,t1,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Encuesta Continua de Empleo,ECE,Spanish,2010,NA,"Dirección General de Estadistíca, Encuestas y Censos",DGEEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Trimestral,National,CSC,Paraguay,PRY,NA,NA,NA,NA,NA,NA,NA,t2,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Encuesta Continua de Empleo,ECE,Spanish,2010,NA,"Dirección General de Estadistíca, Encuestas y Censos",DGEEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Trimestral,National,CSC,Paraguay,PRY,NA,NA,NA,NA,NA,NA,NA,t3,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Encuesta Continua de Empleo,ECE,Spanish,2010,NA,"Dirección General de Estadistíca, Encuestas y Censos",DGEEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Trimestral,National,CSC,Paraguay,PRY,NA,NA,NA,NA,NA,NA,NA,t4,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Continua de Hogares,ECH,Spanish,2010,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,Anual,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,a,Nacional,46550,132010,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,Spanish,2010,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,a,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2010/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2010/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2010,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m1_m2_m3,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2010,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m10_m11_m12,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2010,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m11_m12_m1,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2010,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2010,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m2_m3_m4,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
