collections.title,collections.description,accessRights,data_owner,description,title,titleAbr,language,issued,modified,publisher,publisherAbr,landingPage,downloadURL,contactPoint,identifier,data_type,study_type,study_subtype,topic,keyword,division,citation_requirements,gYearMonth,gYear,accrualPeriodicity,LocationType,idCountry,idSubregion,datadescription:dictionary,sampledesign,representativeness,sampling_procedure,weighting,txtpanel,txtRound,txtCoverage,intHogs,intPers,lnkQuest,lnkManual,lnkOther,lnkAll,lnkMerged,lnkOriginal,InkHarmonized
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m3,NA,\\Sdssrv03\surveys/survey/BRA/2015/m3/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m4,NA,\\Sdssrv03\surveys/survey/BRA/2015/m4/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m5,NA,\\Sdssrv03\surveys/survey/BRA/2015/m5/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m6,NA,\\Sdssrv03\surveys/survey/BRA/2015/m6/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m7,NA,\\Sdssrv03\surveys/survey/BRA/2015/m7/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m8,NA,\\Sdssrv03\surveys/survey/BRA/2015/m8/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m9,NA,\\Sdssrv03\surveys/survey/BRA/2015/m9/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m10,NA,\\Sdssrv03\surveys/survey/BRA/2015/m10/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m11,NA,\\Sdssrv03\surveys/survey/BRA/2015/m11/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m12,NA,\\Sdssrv03\surveys/survey/BRA/2015/m12/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m3,NA,\\Sdssrv03\surveys/survey/BRA/2015/m3/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m4,NA,\\Sdssrv03\surveys/survey/BRA/2015/m4/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m5,NA,\\Sdssrv03\surveys/survey/BRA/2015/m5/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m6,NA,\\Sdssrv03\surveys/survey/BRA/2015/m6/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m7,NA,\\Sdssrv03\surveys/survey/BRA/2015/m7/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m8,NA,\\Sdssrv03\surveys/survey/BRA/2015/m8/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m9,NA,\\Sdssrv03\surveys/survey/BRA/2015/m9/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m10,NA,\\Sdssrv03\surveys/survey/BRA/2015/m10/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m11,NA,\\Sdssrv03\surveys/survey/BRA/2015/m11/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m12,NA,\\Sdssrv03\surveys/survey/BRA/2015/m12/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Empleo,EPE,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Empleo,EPE,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Empleo,EPE,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Empleo,EPE,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Empleo,EPE,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Empleo,EPE,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Empleo,EPE,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Empleo,EPE,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Empleo,EPE,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Empleo,EPE,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Empleo,EPE,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m6,NA,\\Sdssrv03\surveys/survey/BRA/2015/m6/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m7,NA,\\Sdssrv03\surveys/survey/BRA/2015/m7/data_orig,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2005,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2006,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2007,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2008,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2009,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Nueva Encuesta Nacional de Empleo,NENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2010,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Nueva Encuesta Nacional de Empleo,NENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2011,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Nueva Encuesta Nacional de Empleo,NENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2012,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Nueva Encuesta Nacional de Empleo,NENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2013,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Nueva Encuesta Nacional de Empleo,NENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2014,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Nueva Encuesta Nacional de Empleo,NENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Anual,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1987,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Empleo,ENE,NA,NA,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1988,Trimestral,NA,Chile,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Nacional sobre Ingresos y Gastos de los Hogares (Nueva construcción),ENIGH_NC,NA,NA,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,NA,Income and Expenditure Survey (IES),NA,NA,NA,NA,NA,NA,2014,NA,NA,México,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\MEX\ENIGH_NC\2014\m8_m12\docs,NA,\\Sdssrv03\surveys/survey/MEX/2014/m8_m12,\\Sdssrv03\surveys\survey\MEX\2014\m8_m12\data_orig,\\Sdssrv03\surveys/survey/MEX/2014/m8_m12/data_orig,\\Sdssrv03\surveys/harmonized/MEX/ENIGH_NC/data_arm
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2015,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2015\t1\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2015/t1,\\Sdssrv03\surveys\survey\ARG\EPHC\2015\t1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2015/t1/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2015,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2015\t2\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2015/t2,\\Sdssrv03\surveys\survey\ARG\EPHC\2015\t2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2015/t2/data_orig,NA
NA,NA,público,NA,NA,Encuesta Anual de Hogares Urbanos,EAHU,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),NA,NA,NA,NA,NA,NA,2014,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EAHU\2014\t3\docs,NA,\\Sdssrv03\surveys/survey/ARG/EAHU/2014/t3,\\Sdssrv03\surveys\survey\ARG\EAHU\2014\t3\data_merge,\\Sdssrv03\surveys/survey/ARG/EAHU/2014/t3/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m8,NA,\\Sdssrv03\surveys/survey/BRA/2015/m8/data_orig,NA
NA,NA,público,NA,NA,Nova Pesquisa Mensal de Emprego,NPME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,2015,Mensual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/2015/m9,NA,\\Sdssrv03\surveys/survey/BRA/2015/m9/data_orig,NA
NA,NA,público,NA,NA,Encuesta Nacional de Ocupación y Empleo,ENOE,NA,NA,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,NA,Labor Force Survey (LFS),panel,NA,NA,NA,NA,NA,2014,Trimestral,NA,México,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\MEX\ENOE\2014\t4\docs,NA,\\Sdssrv03\surveys/survey/MEX/2014/t4,NA,\\Sdssrv03\surveys/survey/MEX/2014/t4/data_orig,NA
NA,NA,público,NA,NA,"Encuesta Periódica de Empleo, Desempleo y Subempleo",ENEMDU,NA,NA,NA,Instituto Nacional de Estadisticas y Censos,INEC,NA,NA,NA,NA,NA,Labor Force Survey (LFS),Panel,NA,NA,NA,NA,NA,2015,Mensual,NA,Ecuador,NA,NA,NA,NA,NA,NA,NA,NA,Urbana,NA,NA,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2015\m9\docs,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2015\m9,NA,\\Sdssrv03\surveys/survey/ECU/2015/m9/data_orig,\\Sdssrv03\surveys/harmonized/ECU/ENEMDU/data_arm
NA,NA,público,NA,NA,"Encuesta Periódica de Empleo, Desempleo y Subempleo",ENEMDU,NA,NA,NA,Instituto Nacional de Estadisticas y Censos,INEC,NA,NA,NA,NA,NA,Labor Force Survey (LFS),Panel,NA,NA,NA,NA,NA,2015,Mensual,NA,Ecuador,NA,NA,NA,NA,NA,NA,NA,NA,Urbana,NA,NA,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2015\m3\docs,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2015\m3,NA,\\Sdssrv03\surveys/survey/ECU/2015/m3/data_orig,\\Sdssrv03\surveys/harmonized/ECU/ENEMDU/data_arm
NA,NA,público,NA,NA,"Encuesta Periódica de Empleo, Desempleo y Subempleo",ENEMDU,NA,NA,NA,Instituto Nacional de Estadisticas y Censos,INEC,NA,NA,NA,NA,NA,Labor Force Survey (LFS),Panel,NA,NA,NA,NA,NA,2015,Mensual,NA,Ecuador,NA,NA,NA,NA,NA,NA,NA,NA,Urbana,NA,NA,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2015\m6\docs,NA,\\Sdssrv03\surveys\survey\ECU\ENEMDU\2015\m6,NA,\\Sdssrv03\surveys/survey/ECU/2015/m6/data_orig,\\Sdssrv03\surveys/harmonized/ECU/ENEMDU/data_arm
NA,NA,restringido,NA,NA,Pesquisa Mensal de Emprego,PME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1991,Anual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/1991/a,NA,\\Sdssrv03\surveys/survey/BRA/1991/a/data_orig,NA
NA,NA,restringido,NA,NA,Pesquisa Mensal de Emprego,PME,NA,NA,NA,Instituto Brasileiro de Geografia e Estatistica,IBGE,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1992,Anual,NA,Brasil,NA,NA,NA,NA,NA,NA,NA,NA,6 regiones metropolitanas,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/BRA/1992/a,NA,\\Sdssrv03\surveys/survey/BRA/1992/a/data_orig,NA
